,wine_name,vintage,winery_name,wine_style,wine_type,natural_wine,ratings_average,ratings_count,taste_acidity,taste_fizziness,taste_intensity,taste_sweetness,taste_tannin,flavor_score_black_fruit,flavor_score_citrus_fruit,flavor_score_dried_fruit,flavor_score_earth,flavor_score_floral,flavor_score_microbio,flavor_score_non_oak,flavor_score_oak,flavor_score_red_fruit,flavor_score_spices,flavor_score_tree_fruit,flavor_score_tropical_fruit,flavor_score_vegetal,grape_Cabernet Franc,grape_Cabernet Sauvignon,grape_Carménère,grape_Chardonnay,grape_Gewürztraminer,grape_Grenache,grape_Malbec,grape_Merlot,grape_Mourvedre,grape_Petit Verdot,grape_Petite Sirah,grape_Pinot Gris,grape_Pinot Noir,grape_Sauvignon Blanc,grape_Shiraz/Syrah,grape_Sémillon,grape_Zinfandel,years_old,num_grapes_used,is_blend,is_red
1792,Orin Swift Machete 2013,2013,Orin Swift,Californian Red Blend,Red Blend,0,0.7777777777777776,0.006312277379503134,0.9405820388813912,0.0,0.9878323895741943,0.49787882547864354,0.8072685745150147,0.2210953346855984,0.0020283975659229213,0.024594320486815417,0.13564908722109534,0.013184584178498986,0.025101419878296147,0.1315922920892495,0.2145030425963489,0.10141987829614604,0.12145030425963488,0.0010141987829614604,0.0017748478701825558,0.006592292089249493,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.15384615384615385,0.6,1,1
1793,Acacia Carneros Pinot Noir 2016,2016,Acacia,Californian Pinot Noir,Pinot Noir,0,0.4999999999999999,0.006312277379503134,0.8330112051808807,0.0,0.6150435925427935,0.43014453207154324,0.4709458990966463,0.14685314685314685,0.007867132867132868,0.01048951048951049,0.10314685314685317,0.02797202797202797,0.026223776223776224,0.10926573426573427,0.2001748251748252,0.26136363636363635,0.09003496503496504,0.006118881118881119,0.0,0.01048951048951049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07692307692307693,0.0,0,1
1794,Au Bon Climat Chardonnay Santa Barbara County 2016,2016,Au Bon Climat,Californian Chardonnay,Chardonnay,0,0.5555555555555555,0.006312277379503134,0.7893750416671708,0.0,0.9604419026388112,0.80496932987147,0.0,0.0018091361374943465,0.10266847580280417,0.0013568521031207595,0.06693803708729082,0.009950248756218905,0.1886024423337856,0.1008593396653098,0.2541836273179557,0.0018091361374943465,0.07372229760289463,0.127996381727725,0.04115784712799638,0.028946178199909543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0
1795,Freemark Abbey Knights Valley Cabernet Sauvignon 2015,2015,Freemark Abbey,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.7777777777777776,0.006312277379503134,0.725616665555542,0.0,0.9749381255325926,0.4404653579068357,0.7827359213232,0.2,0.005625,0.014375,0.138125,0.00375,0.025625,0.135,0.255,0.11,0.10125,0.00375,0.00125,0.00625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10256410256410256,0.0,0,1
1796,Fetzer Shaly Loam Gewürztraminer 2014,2014,Fetzer,Californian Gewürztraminer,Gewürztraminer,0,0.4999999999999999,0.006267189683935254,0.4433981395709269,0.0,0.8029277937797935,1.0,0.0,0.004804804804804805,0.11891891891891893,0.007807807807807808,0.17957957957957954,0.04744744744744745,0.046246246246246236,0.028828828828828833,0.03843843843843844,0.006606606606606606,0.034834834834834835,0.3549549549549549,0.1069069069069069,0.024624624624624624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,0
1797,Migration Sonoma Coast Pinot Noir 2016,2016,Migration,Californian Pinot Noir,Pinot Noir,0,0.6666666666666664,0.006267189683935254,0.8220739922741166,0.0,0.611455203095934,0.445145404569082,0.4754659868079051,0.09391304347826086,0.01391304347826087,0.012173913043478259,0.12,0.010434782608695651,0.03652173913043479,0.12,0.21565217391304348,0.2539130434782609,0.10956521739130434,0.0,0.0017391304347826088,0.012173913043478259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07692307692307693,0.0,0,1
1798,SeaGlass Pinot Noir 2016,2016,SeaGlass,Californian Pinot Noir,Pinot Noir,0,0.3333333333333333,0.006267189683935254,0.8648208969268449,0.0,0.5852327740782963,0.42319318103909553,0.4778533405202817,0.057768924302788835,0.010956175298804782,0.0099601593625498,0.13346613545816732,0.0099601593625498,0.043824701195219126,0.1205179282868526,0.1812749003984064,0.32669322709163345,0.08665338645418327,0.010956175298804782,0.0,0.00796812749003984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07692307692307693,0.0,0,1
1800,Shannon Ridge Cabernet Sauvignon (High Elevation) 1996,1996,Shannon Ridge,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.611111111111111,0.006222101988367375,0.7408209151489612,0.0,0.9684952407009515,0.4339428085542197,0.7652939868809302,0.17363045496750232,0.003714020427112349,0.013927576601671307,0.0947075208913649,0.0018570102135561746,0.025998142989786442,0.12906220984215416,0.2414113277623027,0.15877437325905291,0.14391829155060354,0.007428040854224698,0.0018570102135561746,0.003714020427112349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5897435897435898,0.0,0,1
1801,Beringer Founders' Estate Cabernet Sauvignon 2010,2010,Beringer,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.27777777777777773,0.006222101988367375,0.7398077263045993,0.0,0.9717884302765046,0.5320672257180399,0.7917928547152732,0.15940126050420167,0.006039915966386555,0.02074579831932773,0.07379201680672269,0.004989495798319327,0.02862394957983193,0.16570378151260504,0.2484243697478992,0.12605042016806722,0.15283613445378152,0.004201680672268907,0.0010504201680672268,0.008140756302521009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.0,0,1
1802,Bonterra Chardonnay 2016,2016,Bonterra,Californian Chardonnay,Chardonnay,0,0.44444444444444453,0.006222101988367375,0.81090503519685,0.0,0.957924654298016,0.7863658625876937,0.0,0.0007059654076950228,0.10660077656194847,0.0007059654076950228,0.05153547476173667,0.0024708789269325803,0.1782562654429933,0.08224496999647017,0.2823861630780092,0.0021178962230850693,0.06847864454641722,0.15142957995058245,0.04165195905400635,0.03141546064242852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0
1803,Prophecy Red Blend 2015,2015,Prophecy,Californian Red Blend,Red Blend,0,0.3333333333333333,0.006222101988367375,0.9341031458964995,0.0,0.9642717751264622,0.47226080832043327,0.7246431405366202,0.12481203007518794,0.001503759398496241,0.03759398496240601,0.07518796992481203,0.004511278195488722,0.02706766917293233,0.11578947368421053,0.19699248120300752,0.3112781954887218,0.09022556390977443,0.0075187969924812035,0.0,0.0075187969924812035,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.10256410256410256,0.6,1,1
1804,JaM Cellars Butter Chardonnay 2016,2016,JaM Cellars,Californian Chardonnay,Chardonnay,0,0.44444444444444453,0.006222101988367375,0.7636112717111981,0.0,0.9700830018065116,0.8430495733339253,0.0,0.0034122842232035327,0.041348855881172215,0.004415897230028101,0.02368526696105981,0.003211561621838619,0.3424327579285428,0.05118426334805299,0.3683259735046166,0.0036130068245684467,0.041951023685266965,0.057406663990365314,0.025893215576073863,0.03311922922521076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0
1805,Ravage Dark Red Blend 2016,2016,Ravage,Californian Red Blend,Red Blend,0,0.4999999999999999,0.006177014292799495,0.9543922965906078,0.0,0.9921705899301251,0.5366203531102726,0.8011174546031905,0.1388638412984671,0.0036068530207394047,0.017132551848512173,0.12714156898106402,0.005410279531109108,0.01983769161406673,0.17944093778178538,0.2569882777276826,0.11812443642921552,0.12894499549143373,0.0018034265103697023,0.0009017132551848512,0.0018034265103697023,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.07692307692307693,0.6,1,1
1806,Michael David Winery Freakshow Cabernet Sauvignon 2017,2017,Michael David Winery,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.4999999999999999,0.006177014292799495,0.7455122773221894,0.0,0.9840163912377982,0.4812428097190951,0.7934560889563735,0.17191732002851035,0.0019957234497505346,0.016393442622950817,0.13071988595866002,0.005274411974340698,0.021097647897362792,0.1525302922309337,0.2459016393442623,0.1263007840342124,0.11660727013542407,0.002851033499643621,0.0011404133998574484,0.007270135424091233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,1
1807,Rhiannon Red Blend 2014,2014,Rhiannon,Californian Red Blend,Red Blend,0,0.4999999999999999,0.006177014292799495,0.9351131017847729,0.0,0.9726289692359101,0.5836316853783727,0.7599852603630639,0.16627906976744186,0.002325581395348837,0.02441860465116279,0.09186046511627907,0.0,0.02906976744186046,0.13023255813953488,0.2232558139534884,0.21511627906976746,0.1058139534883721,0.004651162790697674,0.0,0.0069767441860465115,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.1282051282051282,0.6,1,1
1808,Spellbound Petite Sirah 2013,2013,Spellbound,Californian Petite Sirah,Petite Sirah,0,0.4999999999999999,0.006177014292799495,0.8433619059706479,0.0,0.9029900333032216,0.5482336401785377,0.965470975934357,0.19029850746268656,0.002238805970149254,0.026865671641791045,0.08656716417910447,0.008955223880597015,0.03208955223880597,0.15074626865671642,0.2335820895522388,0.13208955223880595,0.12761194029850748,0.0029850746268656717,0.0014925373134328358,0.004477611940298508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
1809,St. Francis Red Splash 2011,2011,St. Francis,Californian Red Blend,Red Blend,0,0.44444444444444453,0.006177014292799495,0.9604270010026573,0.0,0.982817167041505,0.5803015613446325,0.7981309170385077,0.14465408805031446,0.0,0.012578616352201259,0.06289308176100629,0.0,0.06289308176100629,0.0880503144654088,0.22641509433962265,0.27044025157232704,0.1069182389937107,0.018867924528301886,0.0,0.006289308176100629,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.20512820512820512,0.6,1,1
1810,Ferrari Carano Cabernet Sauvignon 2012,2012,Ferrari Carano,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.611111111111111,0.006131926597231615,0.7515840382687952,0.0,0.9733631262192216,0.4537789864922544,0.7741909012569722,0.154421768707483,0.009523809523809523,0.014965986394557824,0.12312925170068027,0.0074829931972789105,0.027210884353741496,0.16122448979591836,0.2503401360544218,0.1129251700680272,0.1217687074829932,0.0074829931972789105,0.002721088435374149,0.006802721088435374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1794871794871795,0.0,0,1
1811,Block Nine Pinot Noir (Caiden's Vineyards) 2014,2014,Block Nine,Californian Pinot Noir,Pinot Noir,0,0.44444444444444453,0.006131926597231615,0.8454993308025818,0.0,0.6038686917965704,0.44381611356620365,0.4680338618863011,0.09229534510433386,0.0072231139646869984,0.013643659711075442,0.1492776886035313,0.011235955056179777,0.03451043338683788,0.12520064205457465,0.2086677367576244,0.2520064205457464,0.09149277688603533,0.004012841091492777,0.002407704654895666,0.008025682182985553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1282051282051282,0.0,0,1
1812,Chateau Souverain Chardonnay 2016,2016,Chateau Souverain,Californian Chardonnay,Chardonnay,0,0.4999999999999999,0.006131926597231615,0.7669239005732765,0.0,0.9283107638375548,0.7739870320960288,0.0,0.0006557377049180327,0.08131147540983606,0.0013114754098360654,0.045901639344262286,0.007213114754098361,0.19081967213114756,0.08721311475409836,0.2898360655737705,0.0006557377049180327,0.059672131147540976,0.13442622950819672,0.057704918032786885,0.043278688524590166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0
1813,Murphy-Goode Cabernet Sauvignon 2015,2015,Murphy-Goode,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.4999999999999999,0.006086838901663736,0.7522308009310718,0.0,0.9482120001053305,0.47923368926557963,0.7796179016975201,0.22231337161607875,0.007383100902378999,0.009023789991796555,0.09598031173092697,0.006562756357670222,0.044298605414274,0.11238720262510253,0.2182116488925349,0.15586546349466776,0.110746513535685,0.007383100902378999,0.0008203445447087777,0.009023789991796555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10256410256410256,0.0,0,1
1814,Ferrari Carano Fumé Blanc (Sauvignon Blanc) 2017,2017,Ferrari Carano,Californian Sauvignon Blanc,Sauvignon Blanc,0,0.5555555555555555,0.006086838901663736,0.9771712643302615,0.0,0.6120305961035155,0.4142311737720111,0.0,0.00411522633744856,0.20816186556927296,0.0013717421124828533,0.0696159122085048,0.016117969821673524,0.09053497942386833,0.05555555555555555,0.14917695473251028,0.007887517146776405,0.04766803840877915,0.20473251028806586,0.08916323731138548,0.05589849108367627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05128205128205128,0.0,0,0
1815,Wente Riva Ranch Chardonnay 2015,2015,Wente,Californian Chardonnay,Chardonnay,0,0.4999999999999999,0.006041751206095856,0.7696226106678832,0.0,0.9635509866766487,0.7960493102806985,0.0,0.0005787037037037037,0.056134259259259266,0.0026041666666666665,0.034722222222222224,0.006655092592592593,0.2372685185185185,0.0925925925925926,0.30179398148148145,0.0014467592592592592,0.0787037037037037,0.08969907407407407,0.06076388888888889,0.037037037037037035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10256410256410256,0.0,0,0
1816,Chateau Montelena Chardonnay 2015,2015,Chateau Montelena,Napa Valley Chardonnay,Chardonnay,0,0.7777777777777776,0.005996663510527977,0.7231577575295669,0.0,0.941978420800419,0.6618237789105725,0.0,0.0027368421052631573,0.1231578947368421,0.00042105263157894734,0.07705263157894737,0.015157894736842103,0.16105263157894734,0.08168421052631579,0.22694736842105265,0.004842105263157895,0.06863157894736842,0.14842105263157895,0.04842105263157895,0.041473684210526315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10256410256410256,0.0,0,0
1817,Joel Gott Cabernet Sauvignon (815) 2001,2001,Joel Gott,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.5555555555555555,0.005996663510527977,0.7394840633144079,0.0,0.9745675077166372,0.4704240720535183,0.7574612381479432,0.15694140530026746,0.0059567225869195245,0.011427182105519086,0.10977388767323122,0.004741064916119621,0.027960126428397764,0.1526866034524678,0.2551665451008996,0.13907123753950887,0.1198638463408704,0.007293946024799417,0.0007293946024799418,0.008388037928519328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46153846153846156,0.0,0,1
1818,Noble Vines The One Black 2015,2015,Noble Vines,Californian Red Blend,Red Blend,0,0.5555555555555555,0.005951575814960097,0.9467224021765044,0.0,0.9883806410205745,0.5571449376916212,0.7723097673099453,0.18772563176895307,0.004512635379061372,0.02527075812274368,0.09927797833935018,0.009025270758122744,0.0315884476534296,0.11281588447653428,0.2319494584837545,0.1931407942238267,0.09296028880866426,0.0009025270758122744,0.0018050541516245488,0.009025270758122744,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.10256410256410256,0.6,1,1
1819,Turley Old Vines Zinfandel 2015,2015,Turley,Californian Zinfandel,Zinfandel,0,0.7222222222222222,0.005951575814960097,0.4681029449633802,0.0,0.9640761415038847,0.7339591284019072,0.5657319484627201,0.19275461380724535,0.004101161995898838,0.03827751196172249,0.11346548188653452,0.012987012987012988,0.0177717019822283,0.12030075187969926,0.18591934381408065,0.16336295283663704,0.1346548188653452,0.005468215994531784,0.000683526999316473,0.010252904989747095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10256410256410256,0.0,0,1
1820,Blackbird Vineyards Arise 2014,2014,Blackbird Vineyards,Napa Valley Bordeaux Blend,Bordeaux Blend,0,0.7222222222222222,0.005861400423824339,0.9528385672851393,0.0,0.9791258742687202,0.44169534472287925,0.8060851668134852,0.21102661596958172,0.004752851711026616,0.013307984790874524,0.15019011406844107,0.0038022813688212928,0.017110266159695818,0.1311787072243346,0.2300380228136882,0.12072243346007605,0.10171102661596958,0.0028517110266159697,0.0,0.013307984790874524,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1282051282051282,0.8,1,1
1821,Joseph Phelps Insignia 2007,2007,Joseph Phelps,Napa Valley Bordeaux Blend,Bordeaux Blend,0,1.0,0.005861400423824339,0.9423122826908559,0.0,0.9674889804654782,0.5003605608394476,0.8084429462824784,0.1883962056033532,0.001985440105890139,0.01500110302228105,0.16412971542025148,0.013898080741230973,0.028237370394881976,0.15045223913523054,0.23759099933818664,0.08250606662254578,0.10611074343701744,0.0024266490183101697,0.0008824178248400617,0.008382969335980588,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.3076923076923077,0.8,1,1
1822,Kendall-Jackson Vintner's Reserve Zinfandel 2013,2013,Kendall-Jackson,Californian Zinfandel,Zinfandel,0,0.4999999999999999,0.005816312728256459,0.4516815608790368,0.0,0.9798468649656366,0.7380029849789594,0.5785655104297729,0.2029434546862897,0.0023237800154918666,0.040278853601859024,0.06351665375677769,0.006196746707978312,0.03408210689388071,0.13632842757552285,0.22850503485670026,0.14407436096049575,0.12858249419054996,0.003872966692486445,0.001549186676994578,0.00774593338497289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15384615384615385,0.0,0,1
1823,The Prisoner Red Blend 2008,2008,The Prisoner,Californian Red Blend,Red Blend,0,0.8333333333333335,0.005771225032688579,0.945827338689819,0.0,0.9865641182169913,0.5245620082638933,0.7660915463673424,0.17523229997533096,0.0024669023928953213,0.0276293068004276,0.10188306882657676,0.006578406381054189,0.026889236082558998,0.1461228517391662,0.23394457692623966,0.139544445358112,0.12992352602582025,0.0023846723131321444,0.000657840638105419,0.006742866540580544,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.28205128205128205,0.6,1,1
1824,Chimney Rock Cabernet Sauvignon 2009,2009,Chimney Rock,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.7777777777777776,0.005771225032688579,0.8352467943158558,0.0,0.9702355770208946,0.4141833037642343,0.7659907910923394,0.18450560652395515,0.0025484199796126407,0.012232415902140671,0.12844036697247707,0.00764525993883792,0.027013251783893983,0.14322120285423035,0.2329255861365953,0.11926605504587155,0.12385321100917432,0.00764525993883792,0.0010193679918450561,0.00968399592252803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2564102564102564,0.0,0,1
1825,Sterling Vineyards Merlot 2012,2012,Sterling Vineyards,Californian Merlot,Merlot,0,0.4999999999999999,0.0057261373371206995,0.4307743522539802,0.0,0.8082959172822295,0.5702572920191599,0.48894513399275974,0.17815344603381014,0.002600780234070221,0.014304291287386216,0.11703511053315994,0.009102730819245772,0.05071521456436931,0.1352405721716515,0.2574772431729519,0.13263979193758127,0.09102730819245773,0.0013003901170351106,0.0,0.010403120936280884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1794871794871795,0.0,0,1
1826,770 Miles Zinfandel 2016,2016,770 Miles,Californian Zinfandel,Zinfandel,0,0.5555555555555555,0.0057261373371206995,0.4550476314849364,0.0,0.935351794475847,0.778470064119731,0.5823661810436062,0.14883720930232558,0.004651162790697674,0.06976744186046513,0.06511627906976744,0.004651162790697674,0.03255813953488372,0.1186046511627907,0.1744186046511628,0.2534883720930233,0.1186046511627907,0.002325581395348837,0.004651162790697674,0.002325581395348837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07692307692307693,0.0,0,1
1827,Schramsberg Blanc de Blancs Brut 2014,2014,Schramsberg,Californian Sparkling,Sparkling,0,0.6666666666666664,0.00568104964155282,0.8331286202679014,0.985084335319542,0.7771028005439476,0.0,0.0,0.004427227448810182,0.17985611510791366,0.006087437742114001,0.0813503043718871,0.014941892639734366,0.1488655229662424,0.12894299944659654,0.09795240730492527,0.01162147205312673,0.029883785279468725,0.2429441062534588,0.01936912008854455,0.033757609297177645,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1282051282051282,0.2,1,0
1828,Buena Vista The Count (Founder's Red) 2014,2014,Buena Vista,Californian Red Blend,Red Blend,0,0.611111111111111,0.005635961945984941,0.9436007871366359,0.0,0.9771059717785204,0.5182358070787687,0.7838399649405758,0.20923520923520925,0.001443001443001443,0.01875901875901876,0.1038961038961039,0.0,0.02453102453102453,0.11544011544011545,0.2049062049062049,0.20346320346320346,0.10678210678210677,0.002886002886002886,0.001443001443001443,0.007215007215007216,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.1282051282051282,0.6,1,1
1829,Roth Cabernet Sauvignon 2015,2015,Roth,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.6666666666666664,0.005635961945984941,0.7356203868839364,0.0,0.9727863174819202,0.4423515868936554,0.7662271545308847,0.17946768060836502,0.001520912547528517,0.009125475285171105,0.1140684410646388,0.00532319391634981,0.019771863117870717,0.1444866920152091,0.24714828897338406,0.13840304182509505,0.1269961977186312,0.006083650190114068,0.0007604562737642585,0.006844106463878327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10256410256410256,0.0,0,1
